weeknum,dateweek,month,year,state1,state2,state3,state4,state5,state6,state7,state8,state9,state10,state11,state12,state13,state14,state15,state16,state17,state18,state19,state20,state21,state22,state23,state24,state25,state26,state27,state28,state29,state30,state31,state32,state33,state34,state35,state36,state37,state38,state39,state40,state41,state42,state43,state44,state45,state46,state47,state48,state49,state50,state51,state52
124,19-May-91,5,1991,23.75981212,6.734349548,27.25657475,23.81158775,22.75590988,8.591732193,16.85021788,15.89373122,19.04277961,25.00678732,21.87245411,23.30255154,6.192067937,21.87081909,22.4218208,20.27776467,22.08446169,22.83548085,23.85573328,14.10774444,18.81496683,16.63930031,19.3458033,19.51693539,23.72329667,23.340157,12.14844556,21.03968395,17.18812199,16.6796308,17.53529123,19.22099678,17.08838578,20.17203338,19.6738973,21.86645903,23.18374009,8.335579069,18.66999506,15.59179753,21.98254545,19.38776881,22.70958431,25.0705531,15.36343975,15.43701565,19.27767747,6.422060741,21.54817515,18.58442902,14.43420342,24.20181251
125,26-May-91,5,1991,25.308721,4.454041747,26.29954308,25.64935015,23.04748843,8.313778804,22.41800576,22.77607512,26.72682829,27.0805376,25.48584816,23.6600759,3.142755761,26.40418435,25.98016918,24.30754379,26.09571059,24.74627414,25.87389289,15.78908994,26.68431777,21.12797503,24.4639607,21.42336863,24.77188946,26.08208543,8.308873745,25.52781367,17.58597685,19.80578891,24.30318374,19.90607013,22.19727807,26.45814001,19.43845443,25.94147372,26.22978223,8.169352043,25.42208238,21.02496877,26.99442655,21.24951151,24.26121823,26.96390618,13.45319146,18.52447829,26.91485558,6.522341963,25.27057054,23.91295898,13.08040692,24.04866564
126,2-Jun-91,6,1991,25.37194177,6.543052216,28.89922477,25.56759916,27.26420484,8.133381604,17.30475342,19.238982,20.38567598,25.9894343,23.37503742,23.85300825,6.542507209,20.5268327,21.66589659,20.86855187,23.38157751,21.20046091,26.85217982,15.00482538,20.54754295,17.0491453,17.78817431,19.8869949,25.85209262,24.27702342,12.7261526,22.93957712,21.36668794,15.92043654,18.73430585,20.06412206,16.34826676,21.70513707,19.25369718,20.30719502,24.17892223,9.942803665,18.80243168,17.1227212,23.2747562,20.69687477,23.32162677,27.73182054,17.31565355,14.4156732,20.63528902,6.948537159,20.00853138,18.2628751,15.16614735,24.61383753
127,9-Jun-91,6,1991,25.34905149,10.05398502,31.1735375,25.15066907,30.15928014,11.2993252,19.16867614,19.98945615,22.06266142,26.53662097,24.49775111,24.10752635,7.32186671,24.63890783,24.5299065,23.98871491,25.02858758,23.09762904,25.82102725,16.73467647,22.06375144,18.9686587,20.86255679,23.12051932,25.10270849,25.77088663,10.92817568,25.11524364,25.05856295,17.82632478,20.30119995,21.60703587,18.41547696,23.8813486,22.37386022,23.28947138,24.9479266,10.99848153,20.27176959,18.63783967,24.81930504,23.73528682,23.45896845,26.55351618,20.89198715,15.71823908,22.9466622,7.151824638,22.20708819,22.09481682,18.72068068,25.09071834
128,16-Jun-91,6,1991,26.22106212,10.99902654,32.38236224,25.60792965,26.42162457,11.10966289,21.20863601,21.76781283,24.83238519,28.61963637,25.80958211,23.88243861,7.796567498,24.04212556,25.26239544,23.17992505,26.03412484,24.46995577,27.05928234,15.95586197,24.69177348,19.29457268,22.20327314,20.69414974,26.55079114,26.13386106,12.22147644,24.04812063,23.32053676,18.64928481,22.55480242,24.75008919,20.89852723,26.56768635,18.57843395,25.23187506,26.61128688,9.941168646,23.47313862,19.74038811,27.59229884,22.44307606,24.96809185,28.87633449,20.84729661,18.96974872,25.6286399,7.707731415,24.74082408,21.26695172,19.49786016,24.43671037
129,23-Jun-91,6,1991,25.4645929,12.35500307,30.8290933,26.22106212,23.4960289,13.71315963,20.85220167,20.36823577,22.27630403,28.44141919,22.64527353,24.29609865,7.977509704,23.79850759,24.08245605,23.76417217,28.66759695,23.60666525,27.0396621,20.30719502,22.2327035,20.92686758,21.86209898,24.1849173,25.86135774,26.07064029,13.07495685,26.31316825,19.21336669,21.28875199,21.1416002,26.14476119,20.50285241,23.60448522,21.25114653,23.32326179,27.1050629,12.23019655,21.32962749,19.91533525,24.88797587,24.6688832,23.14395461,28.35094809,19.26950237,19.4439045,22.62074823,10.44202975,23.02950321,22.03813613,19.79161874,24.97572194
130,30-Jun-91,6,1991,27.85880709,11.32657554,34.48881292,27.37048114,34.2577301,13.47989679,19.22535683,23.05566353,27.43915197,27.6549746,27.29418021,24.30209373,12.46781945,25.93057358,26.71919819,24.58985724,30.77023258,26.34532364,27.91930283,15.88174107,26.72028821,17.74893384,22.77008005,21.97818539,27.8190216,28.43760415,15.35471964,26.96826623,27.70293519,17.07312559,21.93839991,26.0308548,18.90870797,28.17709097,20.34752551,25.74418131,27.59393386,16.48887847,23.92876418,18.66399999,28.82292384,24.38329972,26.76552376,29.54396764,22.98426766,15.71278901,28.01031894,13.04280146,25.63408997,22.93576207,20.05812699,24.73700903
131,7-Jul-91,7,1991,27.56886355,9.208679715,33.46529044,28.18145102,31.70818902,13.71152461,21.52092482,24.12224153,27.42661682,28.34059296,27.08108261,23.69005127,13.75076509,23.95982955,24.84601036,23.07528377,29.95762768,26.42707464,27.30726036,17.35979909,26.98952149,20.81132617,21.29856211,21.15958542,27.49147261,28.3269678,16.30303121,24.22197775,26.83528461,19.54691075,23.89224873,25.21170982,20.96229301,27.98797366,20.76663562,24.63781782,29.11831745,15.793995,24.30263873,21.93131483,28.81583876,22.88344143,26.90504546,28.83273396,25.31253605,17.53747125,27.78196115,13.24063887,25.09289837,20.95411791,21.37431804,24.68414339
132,14-Jul-91,7,1991,27.11541802,8.581922073,33.66040282,26.64180725,28.62290641,14.73940714,24.02686537,24.54952674,27.57322361,28.20870136,25.17573938,24.64054285,13.96386269,23.87589853,24.18764233,24.42962528,28.37765342,24.51192128,28.1710959,22.28120909,27.46912734,23.89551877,22.929767,24.96972687,27.41135664,26.33333349,18.35171118,27.91984783,26.4897504,22.89652159,25.21170982,22.42836088,23.26767112,26.29572804,26.92357569,24.29936869,29.40880599,13.4068659,26.12350593,25.17028931,26.75189859,29.65351397,24.95010663,31.76922976,25.76271153,21.36941297,26.211252,10.43276464,24.19854247,23.39247764,24.5293615,24.67215324
133,21-Jul-91,7,1991,27.43915197,11.33093559,33.68492812,27.08380764,31.08742645,10.9303557,23.75109201,26.06791526,28.90903489,28.52099016,27.20534412,24.96536681,14.40586308,22.8807164,23.7745273,21.9373099,26.96881124,25.66188531,27.79177127,21.98036542,29.37011051,23.81867283,21.46751417,20.51647758,27.52090297,25.78778184,17.46280535,26.26466265,26.34532364,22.93085701,25.78560181,22.21689831,22.98045261,28.48774476,21.04186398,24.14077176,28.12586035,16.88019324,26.73445838,24.6607081,28.80330361,24.23614792,26.77424387,30.33531728,24.35604938,21.05603415,28.55042052,14.46744883,25.19045456,21.03150886,20.15404816,24.60239239
134,28-Jul-91,7,1991,27.38192628,7.993859904,35.38044379,26.52081578,32.48373347,13.68427428,21.24188142,24.27974845,25.15230409,27.99015369,25.63190994,24.41927016,14.74322219,24.23669293,23.56524474,21.92749978,28.66759695,24.22742782,28.07135968,19.99490622,25.33106627,21.55635025,19.6243017,19.42101422,27.56995357,27.06636743,17.67317791,27.31380045,28.59075101,20.53991286,23.33089189,23.99089493,20.68542964,23.94620439,22.19346302,22.60657806,29.29925965,16.8932734,23.86227337,21.85773893,25.1201487,25.45914283,25.75072139,31.52888183,25.44878771,18.50812809,25.33542633,14.37861274,23.43389814,19.24334205,22.97445754,24.65743806
135,4-Aug-91,8,1991,28.40599376,9.615254671,34.58909414,28.44795927,28.25121187,11.96205328,20.75955054,24.43235032,25.39210702,29.11777244,27.98742866,24.28683354,16.16786956,21.05439913,21.92477474,19.29130264,26.51809074,25.65807026,28.11332519,18.62584952,25.33161128,20.90288728,17.82359974,18.6236695,28.1471156,26.87452509,20.84184654,22.7330196,25.6199198,19.70223765,22.89979163,23.06601866,19.87118971,27.60265397,20.7072299,21.7983332,30.31351702,15.43756065,23.78597243,21.68660684,28.69321226,20.58896346,27.55087833,31.42315054,23.9549245,16.64638539,25.96654402,14.37970276,22.85891613,17.34944396,21.8228585,24.92994138
136,11-Aug-91,8,1991,26.15838636,9.254460272,34.18633423,25.27002553,30.96807,12.96922556,22.96083238,24.7103037,25.13758891,29.09379215,24.38765977,25.00624231,13.28696444,23.43553316,22.62292825,22.15694758,26.17909661,22.766265,26.60638182,21.47459926,25.31635109,23.41100786,21.53182495,23.08400388,26.18781672,25.47004296,18.27704527,24.21925272,26.60311178,22.35860003,23.83175299,23.7336518,22.10844198,24.42908028,23.93421424,23.46605353,26.57259141,16.70197607,23.44425327,23.22025554,25.22478998,23.65953089,24.40564499,30.03120357,25.22860502,20.34371047,25.32398119,14.3589925,22.45833625,22.08010164,22.32371961,24.66506815
