weeknum,dateweek,month,year,state1,state2,state3,state4,state5,state6,state7,state8,state9,state10,state11,state12,state13,state14,state15,state16,state17,state18,state19,state20,state21,state22,state23,state24,state25,state26,state27,state28,state29,state30,state31,state32,state33,state34,state35,state36,state37,state38,state39,state40,state41,state42,state43,state44,state45,state46,state47,state48,state49,state50,state51,state52
471,11-Jan-98,1,1998,13.87909454,-5.183347804,18.45566575,10.7806402,17.03128871,-2.58537961,2.461279457,5.492423291,6.638330282,22.88078834,12.74784387,23.16142971,-2.356849604,-2.58700809,1.222006288,-6.637580313,0.800772832,7.116017705,18.55283172,-2.638576619,5.665584982,1.705664805,-3.032668744,-10.4650508,14.81112784,1.793602716,-4.953189319,-4.62695052,8.474712729,0.130381959,5.50707961,3.405797772,1.495048077,11.88909216,-14.46025471,0.655295299,7.422714744,3.301575061,2.959594292,3.076844841,13.82264057,-9.934166364,9.357891639,19.84421624,2.512847986,-3.81651038,7.911801528,-1.056779854,4.508278633,-5.691976345,-0.435243377,27.23317217
472,18-Jan-98,1,1998,12.25929991,-3.039182663,19.86755779,9.341064013,17.18545147,-3.548896857,0.761689316,4.152727198,4.903456411,22.99912455,11.04879655,23.23579695,-2.341650459,-0.655630983,1.664952808,-2.505041271,1.224177594,5.903885868,18.54143236,-1.898161112,4.627157662,0.753546917,-1.445986539,-3.379534952,14.23844576,1.692636966,-1.6593174,-3.045696582,8.908431197,-0.635003572,4.224923138,5.313833334,0.095641056,9.458314561,-7.356282755,0.469105769,8.004082053,4.05773254,1.973821154,1.592756868,11.33812314,-5.832025612,8.378632419,17.57411533,2.431966819,-3.70740223,6.721925581,2.519904731,4.191810715,-1.995327077,-1.472042217,26.70174491
473,25-Jan-98,1,1998,12.10839411,-1.083378359,21.88795846,12.23270141,19.74487897,-1.865048688,1.212778236,4.868715507,6.051534707,20.14439936,10.57273761,22.91878621,-0.852677046,1.932566331,6.624759617,0.119525427,9.820379915,8.187557449,16.69419338,-2.503955617,5.53910638,0.611869169,0.424593986,-1.477470483,13.01382891,10.64276224,0.829542643,3.591444475,11.26864133,-1.004125672,5.723124604,8.140331533,2.081300824,9.324236388,-3.041896796,3.854172558,12.8015837,5.447911508,3.472565446,2.16543895,11.17527515,-0.033008853,10.45711554,18.38998373,5.733981136,-3.615664531,6.810949147,4.570160867,5.472881533,-0.522095635,-0.0237808,27.09800834
474,1-Feb-98,2,1998,9.780753573,-0.35924765,18.77647628,9.81495165,15.20033453,-1.732598994,2.173038522,5.364859036,6.658414867,19.71556633,9.331293133,22.05623471,-0.131803297,2.654525733,4.86980116,-0.422215538,5.302433975,5.185183426,14.36275305,-1.941044415,6.821805679,1.726835043,0.523388431,-2.833994201,9.524539409,6.596532632,1.217663675,0.959278205,7.589362516,0.490818834,6.532479091,7.701727626,3.811289255,7.955770484,-3.41047607,4.338373901,8.168558518,4.600559158,5.514679182,3.480165018,10.19873007,-1.913360257,5.624872986,15.11728205,6.964026252,-2.132119384,6.488510135,4.698810776,3.797175763,-0.32722088,-0.065035623,28.43933291
475,8-Feb-98,2,1998,13.56805489,-2.449672956,17.0535446,12.53017039,15.48369002,-3.680260899,4.661355739,5.193868651,9.437144324,20.23939402,12.03402686,23.1185464,-3.026154824,5.228609555,5.135243377,0.776345635,9.349749237,6.35443196,18.436124,-0.619804427,8.659273779,3.329802045,1.563444231,-0.821193102,15.07439875,10.31543779,0.070128205,6.142729579,8.206556381,1.144382081,7.529108762,6.243152504,5.43325519,11.28384048,-2.526754336,5.997794873,12.54211258,3.703266759,6.802806747,5.515222009,12.72233101,1.776775091,9.255297407,19.16731145,3.234807387,-0.969927595,10.12056304,3.573531197,6.711069049,0.85885528,-0.72836975,25.23068477
476,15-Feb-98,2,1998,15.00980238,-0.530238035,15.55100052,12.26092839,13.89592216,-3.692203084,3.635413431,6.373973719,9.769897041,24.11300477,13.19241887,23.31070702,-3.083694445,7.269094811,7.189299299,4.188553755,9.638532999,10.07930821,17.61591298,-1.258711356,9.145103603,1.38214014,2.819002198,1.958079182,15.5689138,10.30458126,0.93593666,6.36094588,5.984767034,-0.234397528,7.459626955,6.55039237,3.665268895,13.59193926,0.464220329,6.58404762,13.30966942,3.806403816,7.048707205,4.46376685,15.22096194,2.742463645,11.46134478,17.21910672,3.639756044,-1.270110715,10.15150415,3.817260348,8.685329458,2.786975427,-0.314735868,27.23914326
477,22-Feb-98,2,1998,16.84129939,-2.468671887,17.84010037,15.56728532,15.54177247,-4.81965397,6.840261784,7.376031655,11.10579335,25.07272223,15.83164188,22.69568447,-6.219603817,11.65676236,12.70604622,10.33497955,14.60159677,14.37578089,19.33938749,1.698065232,10.18787354,6.130244567,7.239782175,8.495340141,17.00957564,14.42572094,-2.3975616,11.25452784,6.213839866,4.345430648,8.806922621,8.027423597,6.273550795,15.54557225,0.312771703,10.43703095,16.04660122,2.795117827,7.893888248,7.301121582,17.37326948,8.202756596,14.53862888,21.02432131,1.956993529,0.817057631,12.50900015,1.396796459,12.33963825,7.423257571,-1.65768892,27.9415609
478,1-Mar-98,3,1998,13.95943288,-4.194317706,21.0872892,10.69107381,17.59257143,-3.926161357,8.44431444,6.867945942,9.392089715,23.55117922,10.73721407,23.10334725,-5.380936693,4.624986356,5.946226344,1.352827503,5.077160929,8.216327259,19.76659204,2.87165638,9.203186052,7.979112029,3.594701435,0.659637912,15.41475104,6.147072193,-3.016383945,0.339370207,10.10319258,6.774036937,9.146732085,10.1156776,7.6930424,12.41183419,-5.808684068,6.17149939,10.96791539,2.060673413,7.795636631,8.610962211,12.6240794,-2.281396704,10.27852558,21.1138877,0.731291025,3.124613584,10.46254381,1.323514866,8.235869019,1.882083455,-3.884363707,27.28908331
479,8-Mar-98,3,1998,10.81049567,-0.942786264,23.36878947,7.586105555,21.70719719,-2.904018835,4.749293651,3.763520513,9.116333792,20.01140684,9.56145162,24.05709362,-0.017809708,-0.819564622,2.968822344,-4.188346613,2.24252033,6.346832388,12.76629997,2.092700183,8.40251679,5.229152382,-1.807509067,-3.877849787,10.16018938,2.819545025,1.552044872,-4.808797437,11.85815104,2.701208822,6.453226406,7.929171979,2.27129014,10.76869802,-11.26029179,2.93896688,7.462883915,6.503166454,5.772521825,5.500022864,11.27895504,-6.317312608,8.269524269,14.00340183,5.395257327,-0.684400794,10.29806734,7.667529551,6.104731717,-3.144491027,-0.923787333,26.38039155
480,15-Mar-98,3,1998,18.9908928,0.189007234,23.55443618,14.67759249,24.35401978,-0.937900825,5.90985696,6.888573352,9.717242858,24.83279286,16.0704856,24.08749191,0.995647588,3.483421978,7.338576619,1.05318721,4.726494933,12.10188019,22.70599817,0.985333882,9.439858457,4.251521643,0.16240873,1.318086599,19.2764196,8.894317706,3.42533953,0.072842338,15.23724674,2.941138187,7.550821826,12.11002259,5.31437616,13.50020156,-1.561065782,7.070420269,11.19155995,7.748953542,7.675671948,5.676441514,16.86572659,1.853313645,14.19990507,20.78222064,9.588592951,0.313857356,10.35397848,6.935799268,11.91677632,-0.584520697,3.721722864,25.99118486
481,22-Mar-98,3,1998,20.77842085,-0.786995025,25.89944717,20.66008465,22.25165229,2.317973229,11.30283941,9.448000855,15.26764503,23.52458071,17.94703721,22.54043605,1.45922152,14.84858288,14.00991575,13.99145965,18.59028676,15.89406694,24.0994341,6.563420208,14.27752928,10.48262839,11.47165849,11.06453853,21.85810299,18.41115397,6.784893469,13.88995107,15.09122638,8.873690295,13.05345525,18.13159826,10.87617769,16.68930794,7.262580891,12.90309228,22.03832143,4.669498139,12.92697665,10.08039387,18.59951481,10.71712949,17.44872238,26.0367823,15.18024994,5.45876804,15.7605316,5.410456472,14.60865351,11.69747436,11.65730519,26.27019775
482,29-Mar-98,3,1998,25.17640211,-1.190315202,18.79004695,22.71196926,16.59105632,-0.747368682,18.74716365,16.07537103,22.99098215,29.83819711,23.191828,23.25479588,-0.632832265,17.45632195,17.8265297,15.00220281,18.0936004,19.40669799,25.73931331,12.38577851,21.83910406,17.76573312,15.24756044,10.82243785,24.47181316,19.27804808,4.712924268,14.54080019,7.854261906,16.43743639,20.78873456,13.00731499,18.61091417,22.61914591,10.55590998,17.97960681,21.98729573,4.965881472,20.41309854,17.49106286,23.77210965,9.130447284,22.08283322,26.06229515,8.859033976,16.03031643,22.52740822,5.026678053,20.752908,12.77009976,5.338260532,27.61152232
483,5-Apr-98,4,1998,20.1655696,-0.186628786,24.27910971,19.37195708,19.2764196,1.309401374,11.4841435,10.76326975,15.4342928,26.10300715,18.39649765,23.18748538,-0.192057052,14.49194579,15.18459255,14.47131838,17.62351255,16.62199744,24.74756908,9.554394873,14.66673596,11.35875055,11.11230727,14.44471987,21.79187815,17.6919087,5.831689927,15.1058827,12.15290589,10.76706954,12.38523568,15.97711942,10.8050674,18.58974393,12.17841874,14.40889332,19.95169591,5.964682449,12.05411145,11.27026981,19.70633828,14.81112784,17.69299436,25.21114301,10.80669588,9.07182201,17.29564527,5.371915782,16.43417943,12.24192946,8.950228847,28.83776765
484,12-Apr-98,4,1998,24.15697372,-0.024866453,22.98283975,22.37813089,19.37467122,-0.678429702,16.94063666,14.8491257,21.80002055,27.78196988,22.2109403,22.58114805,-0.791337638,16.61385504,17.76356182,16.83587113,19.65585541,18.65488312,26.9585019,14.63470919,21.17468428,16.27784536,16.05528645,15.36046838,24.74431212,20.54229127,4.271063401,16.61005525,10.7703265,16.23224793,18.07297299,13.41063517,16.85487006,20.93746905,13.8986363,18.34004368,21.95906875,7.513909617,19.1070577,15.69213544,22.24893816,16.1969642,20.51243581,27.53009833,8.983884098,15.95866331,21.70556872,6.8120348,19.37792818,13.93771981,7.485139806,25.38756166
485,19-Apr-98,4,1998,20.24536512,0.594498718,32.19840724,20.68614033,27.57623859,2.512305159,14.81655611,13.21087497,18.27816145,26.41893224,19.29379005,22.80316413,6.306663217,18.94963798,17.64468279,19.20693779,20.7876489,16.99871911,23.06969201,12.2386725,17.64468279,14.27481514,16.84292787,19.9126124,20.69536838,19.52394854,12.95737494,19.3866134,20.47443795,13.060512,15.8973239,20.12594326,13.95997571,18.4627225,18.5892011,17.95029417,21.46075391,13.14953556,16.20944921,14.55762781,20.33438868,18.58974393,17.17242363,26.51501255,16.63502528,11.65839084,19.44795281,11.72027308,18.41875355,17.41343865,13.17939103,28.85730941
486,26-Apr-98,4,1998,24.28128102,0.820857417,30.75285996,22.16317155,29.64766496,4.823660898,14.9918891,13.43234823,18.04311752,28.83016808,22.0844617,21.88144454,8.861748107,17.88949759,18.65054051,18.45892272,17.91501044,18.59680067,26.72834341,14.16462134,17.30107354,15.80667186,14.40617918,19.98643682,24.75299735,18.7156797,14.88278095,17.60559927,19.59180187,15.16233666,15.6177682,19.27533395,14.19121985,20.2165953,20.43752574,16.91403816,18.5137482,20.96732452,15.63188169,14.81058501,23.02138044,17.7592192,20.68939729,28.50881472,17.23647717,13.49151633,19.45012412,17.91229631,18.63208441,15.77953053,14.86595333,27.20820214
487,3-May-98,5,1998,26.47755751,0.386596123,29.66286411,24.99238389,23.01975196,7.596962089,19.02020544,14.19773376,20.47878056,30.89182357,24.20691377,22.24242424,10.83383721,21.46238239,19.88655672,22.62023157,23.08000571,19.77907705,30.94936319,17.66585303,20.31918953,19.69819588,20.22148074,21.40104298,28.16466264,22.5882048,16.99709063,22.70328404,17.61754146,18.40084027,19.4539239,21.65671432,17.77116139,22.74671017,17.72122134,20.7203384,24.56355086,15.9727768,18.87147094,19.29053309,25.02603914,20.38215742,22.21528291,34.68781011,17.22724912,18.31018822,21.46618218,15.07385592,19.31496029,19.51200635,16.99709063,27.24999979
488,10-May-98,5,1998,29.40827842,0.889796398,28.86490898,28.94144753,21.99543813,9.023510441,18.8910127,14.58042653,20.46466707,31.86565452,27.76514225,23.02626588,5.816490782,26.9585019,26.45855858,26.49547079,27.38244949,26.32990867,31.94490721,18.01054793,20.66876987,16.94009384,24.12820391,25.26325437,30.17692091,28.26237143,12.94814689,26.4813573,16.40866658,18.02086163,18.4279816,22.07631929,19.25633501,22.95624125,22.18217048,24.73128428,28.2922269,9.405660379,20.47335229,16.61874048,26.47104359,23.64997366,27.04264002,35.80983273,15.4424352,19.40506951,20.91955577,11.21761563,24.22048444,24.33339237,15.27253047,30.72626145
