weeknum,dateweek,month,year,state1,state2,state3,state4,state5,state6,state7,state8,state9,state10,state11,state12,state13,state14,state15,state16,state17,state18,state19,state20,state21,state22,state23,state24,state25,state26,state27,state28,state29,state30,state31,state32,state33,state34,state35,state36,state37,state38,state39,state40,state41,state42,state43,state44,state45,state46,state47,state48,state49,state50,state51,state52
25,25-Jun-89,6,1989,6.327026347,7.056177111,19.16699655,6.851043302,19.03493492,11.06374054,9.689204498,6.748479088,9.888337822,5.597616446,7.784822918,2.339347788,9.503270276,11.03127736,11.26029463,12.65764068,11.52097689,9.736203047,5.835774578,9.611914268,9.708986881,9.850641387,11.12160126,10.78881553,6.17875932,9.257846826,11.72267405,11.36975217,15.40763708,9.220504262,10.01583877,15.40568731,9.830057794,10.26353249,14.3459067,10.77920738,9.196472913,7.02056394,10.04665921,9.955152574,11.38758335,14.62991324,7.734709868,11.35023533,15.71246425,8.158126785,10.37348835,6.616065811,9.984954949,12.28260894,13.80251939,11.97705182
26,2-Jul-89,7,1989,5.836819552,9.660187847,21.95530034,8.118029255,23.28273879,13.60213839,9.401844914,5.0957913,8.762674235,8.491196646,5.99813507,2.502231637,11.46392716,13.68463001,8.787499159,17.7075051,16.55310238,6.281536368,5.062798018,8.894194019,9.038730574,7.957013599,11.50133912,14.79892277,5.354686644,14.3134766,14.58275863,16.0773439,17.83526551,7.572780398,8.957469675,17.74914356,9.44135625,8.100677598,18.36235409,8.437484999,13.48396758,8.946941578,9.805269645,8.266160288,7.157954546,17.68417453,7.154647676,9.720569795,18.35624865,8.806059979,8.737123814,7.520312035,6.101361168,14.28930205,16.6990879,10.33766872
27,9-Jul-89,7,1989,7.097093195,7.237785284,17.25091541,7.726556759,22.04438119,10.86582704,8.800341834,7.576079774,11.32291702,10.32243093,8.314002185,2.371094161,10.22643747,10.8991134,10.09098367,12.46790072,13.06888729,9.85297448,8.715777047,8.947757849,11.53208443,9.830213872,10.44355979,13.08170201,7.270963628,12.55792085,11.88521101,12.53542895,15.45603777,9.163077075,9.454322555,14.68023459,9.353007842,9.605704123,12.60878209,9.821149137,9.802594683,10.30250952,10.32588429,9.261731969,9.033198956,13.83870565,7.768674622,14.8628058,15.26446867,7.001733656,10.37626038,10.87303964,7.799953638,11.17987314,14.03474703,11.49740182
28,16-Jul-89,7,1989,6.262231658,4.830180059,17.47817983,7.112537241,21.9122389,11.3648239,5.788934654,3.343028642,5.661546801,7.083299618,6.443042478,3.422045246,10.76856183,7.640547979,6.649120675,9.088703718,12.55625247,7.431416212,7.361035624,9.426463692,6.271267272,6.860840605,8.03754947,11.82180495,7.288195757,7.41498572,12.8300203,10.90473503,16.22573311,6.854348337,5.933859996,14.77494472,6.377896145,5.857800639,13.36026824,7.596876756,12.61769562,8.731542775,6.126341365,5.833425664,6.415594339,12.22824357,7.013913887,17.92059961,15.3549041,6.846895193,6.445840336,8.67122565,7.711457808,9.767953289,14.06902429,8.392759709
29,23-Jul-89,7,1989,7.540414417,3.92271771,13.73375651,5.914209697,21.78813256,8.971459437,10.12354579,5.722496202,8.014031647,7.776887501,8.997209661,2.179749696,11.41536,7.861951524,7.091413977,9.070503612,9.341737441,7.095122333,5.89383348,10.21246823,8.205465826,10.61964362,7.594208349,8.656647992,7.182537483,8.047417682,12.90625718,10.58981347,15.16642762,9.754746828,9.749234132,10.82953104,10.12032796,9.018032059,14.52460597,6.865554142,7.827813356,10.5870924,8.534807406,10.3057114,8.904372294,15.07387525,7.474837247,9.468302636,15.70219927,8.743111489,8.438249292,10.64625439,6.634535464,8.078003989,12.76546153,10.33714148
30,30-Jul-89,7,1989,7.983349982,2.79209446,13.57196863,8.480989123,20.21709194,8.847407811,9.114886142,6.023994513,9.769439556,8.31502281,9.061931303,2.118536839,9.856308152,11.74758266,9.32363441,14.4411251,12.41407301,9.097130427,8.642117546,7.82388735,9.295971099,8.936819427,8.735175366,13.92318683,9.227316281,11.30840855,11.93648288,14.14326068,14.71022516,7.850488674,8.565333718,12.41995376,8.716927925,9.329732352,14.04779567,9.020854945,11.15590525,7.505446386,8.498013151,8.936488904,9.213654085,15.12621587,8.300038943,13.93066944,15.75076101,7.607495299,10.71007568,9.050749036,8.447915344,11.14187374,13.46843445,9.923174809
31,6-Aug-89,8,1989,8.146534516,3.940661741,13.83022546,8.811619546,17.83408963,8.482871266,7.037838808,5.196792678,6.11399396,8.708468424,9.485940779,1.587839505,9.459492768,10.87691067,8.713391398,12.69055841,14.15773893,9.371180318,8.15807262,7.276671354,5.914256665,7.391088278,8.79076296,11.94229023,7.895011216,11.98874099,11.56365833,14.76043274,12.11903093,6.824129848,7.11816605,13.60985493,6.864608458,7.791727084,13.06786545,7.858077176,11.46773611,10.06166446,6.808253666,6.70453837,9.493316245,13.17447609,8.283014468,12.00759863,13.63224224,6.554572743,5.715608225,10.52932455,8.76282225,9.793286487,9.966214821,9.428929633
32,13-Aug-89,8,1989,5.769594317,4.648834258,12.32050207,7.952183168,19.18485462,8.4420472,6.710978928,3.591899707,5.200242617,7.801440735,6.406192553,2.474794939,8.981807313,9.967372734,9.414446782,10.8512628,9.644877442,7.771434199,6.896228113,8.651332937,5.331888294,6.747090896,9.309183279,9.428419124,6.903310577,8.520252862,9.754580912,11.63837565,13.37093936,7.412822751,5.097284577,12.6076502,6.581938496,6.263594255,10.92699507,7.903382397,5.971063541,8.920854048,5.540359101,6.37272633,5.879444934,13.09722302,6.874070912,9.938572731,13.67343404,7.202675472,5.95946399,7.69923014,6.113336196,10.14015866,11.09800556,9.362857092
33,20-Aug-89,8,1989,6.705281183,2.872416367,15.43706267,8.748546735,16.29882841,8.935234137,7.349987055,4.871152072,7.952501617,7.693791639,6.533550985,2.980845237,5.236387713,5.606605478,4.710756404,9.330341466,10.03654753,5.539531217,7.224685351,6.989086099,8.164695062,8.005295633,8.14811315,8.555667224,5.696659331,7.953966003,5.7903067,10.16160425,12.11344349,7.064534385,8.011418618,12.42594216,7.585055445,6.831389503,10.17683698,6.563883991,8.547884464,5.797484001,8.392608761,7.795090216,7.31848236,12.787877,5.587708811,13.48318829,12.66283673,5.949766963,8.172089478,6.294478383,4.819280377,8.732251849,10.30862102,9.997826847
34,27-Aug-89,8,1989,5.28284895,1.328401128,14.64211659,7.049206065,16.8381722,8.940046055,6.656787879,4.433462105,8.745294656,5.692932731,6.4319042,2.324808258,7.316214166,7.857491071,6.59856105,9.593682745,8.708565716,7.086575832,6.35394634,6.338129815,8.690774135,6.859949055,7.066482056,7.399180248,5.360643251,7.715068264,7.018328151,9.910236782,12.54703601,6.080861267,7.551040734,10.27765723,6.866905426,8.195698187,6.737301085,6.557211202,9.764570808,7.442174602,7.916413396,6.457701695,6.124859226,11.75927753,7.127586179,14.16057267,13.27563423,5.590870372,10.82716422,6.572623258,6.866437229,7.39818309,11.08747093,7.571287535
